Test #,Test Name,Test Type,Temp,Unit,Mean,Median,Standard Deviation,Min,Max,,Default Scales?,Process Dependent,Scale (Down),Offset (Down),Scale (Up),Offset (Up),N Sigma (Down),N Sigma (Up),GBD No Scale Min,GBD No Scale Max,GBD Min,GBD Max,EC/QA Low Limit (from tester),EC/QA High Limit (from tester),EC/QA Low Limit (Override),EC/QA High Limit (Override),EC / QA Min (Input),EC / QA Max (Input),GB Type,Tester Accuracy,HW Component Accuracy,T2T Gage or Combined Gage Sigma,B2B Gage Sigma,Correlation Target,Correlation Delta Min,Correlation Delta Max,Insertion Repeatability,Supply Mean Shift,Correlation Components Required?,Calculation Blank?,GB Test Type?,Limits Method,Temperature Components Required?,Means of Temperatures tested,Temperature Mean Shift (Min),Temperature Mean Shift (Max),NegDrift,PosDrift,Temperature Sigma Drift,Temperature Sigma Drift,Temperature Sigma Shift (Min),Temperature Sigma Shift (Max),Calculated Gage Components,Valid NegDrift,Valid PosDrift,EC Shift (Min),EC Shift (Max),Uncertainty GB (Min),Uncertainty GB (Max),Default Guardband (Min),Default Guardband (Max),Calculated Guardband (Min),Calculated Guardband (Max),Override Guardband (Min),Override Guardband (Max),Applied Guardband (Min),Applied Guardband (Max),Calc EC?,EC / QA Min (Output),EC / QA Max (Output),FT Min,FT Max,(For Calc Only) SPF (Min),(For Calc Only) SPF (Max),(For Calc Only) FT SPF (Min),(For Calc Only) FT SPF (Min),"QA
GBD
Flag",Population Sigmas Passed,Drift Sigmas Passed,Passed GBD by Method,QA CPK,FT CPK,FT CP Low,FT CP High,Yield Loss,,,Data Sheet Parameter,Notes,,Sigma T Max,Sigma T SPF Max,Sigma T,86,85,25,-40,-41,,Neg Mean Drift,Pos Mean Drift,Drift Temp,86,85,25,-40,-41
3400,2p65_BST_Ilim_0x0A  -1 <> 2p65_BST_Ilim_0x0A,PROD - EC,-40,,1.522229,1.525,5.94E-02,7.00E-01,1.5625,,TRUE,FALSE,1,0,1,0,6,6,1.165893,1.878565,1.165893,1.878565,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,1.522229,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,F,1.899,,FAIL,6.33E-01,5.57E-01,,,5.51%,,,,,,6.17E-02,0,-40,6.17E-02,6.16E-02,5.94E-02,0,5.80E-02,,,,-40,3.78E-02,3.66E-02,1.71E-02,0,1.99E-03
3400,2p65_BST_Ilim_0x0A  -1 <> 2p65_BST_Ilim_0x0A,PROD - EC,-41,,1.520237,1.51875,1.31E-02,1.475,1.558125,,TRUE,FALSE,1,0,1,0,6,6,1.44141,1.599064,1.44141,1.599064,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,F,8.735,,Design,2.912,2.569,,,0.00%,,,,,,5.80E-02,0,-41,2.16E-02,2.21E-02,1.38E-02,5.80E-02,0,,,,-41,3.58E-02,3.46E-02,1.51E-02,-1.99E-03,0
3405,2p65_Delta_0x0A  -1 <> 2p65_Delta_0x0A,PROD - EC,86,%,-1.038779,-1.083333,6.60E-01,-3,1.333333,,TRUE,FALSE,1,0,1,0,6,6,-4.997562,2.920004,-4.997562,2.920004,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,F,13.582,,Design,4.527,4.022,,,0.00%,,,,,,4.113351,0,86,0,1.61E-01,5.65E-01,4.113351,1.441676,,,,86,0,-8.39E-02,-1.380322,-2.520716,-2.387917
3405,2p65_Delta_0x0A  -1 <> 2p65_Delta_0x0A,PROD - EC,85,%,-9.55E-01,-1,7.08E-01,-3,1.666667,,TRUE,FALSE,1,0,1,0,6,6,-5.203372,3.293684,-5.203372,3.293684,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,F,12.774,,Design,4.258,3.787,,,0.00%,,,,,,4.10666,0,85,1.61E-01,0,5.83E-01,4.10666,1.473035,,,,85,8.39E-02,0,-1.296388,-2.436782,-2.303982
3405,2p65_Delta_0x0A  -1 <> 2p65_Delta_0x0A,PROD - EC,25,%,3.42E-01,3.33E-01,3.17E-01,-6.67E-01,1,,TRUE,FALSE,1,0,1,0,6,6,-1.558831,2.241918,-1.558831,2.241918,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,F,30.494,,Design,10.165,9.112,,,0.00%,,,,,,3.961985,0,25,5.65E-01,5.83E-01,0,3.961985,9.23E-01,,,,25,1.380322,1.296388,0,-1.140394,-1.007594
3405,2p65_Delta_0x0A  -1 <> 2p65_Delta_0x0A,PROD - EC,-40,%,1.481938,1.666667,3.959288,-53.33333,4.166667,,TRUE,FALSE,1,0,1,0,6,6,-22.27379,25.23767,-22.27379,25.23767,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,1.481938,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,F,2.151,,FAIL,7.17E-01,6.33E-01,,,3.28%,,,,,,4.113351,0,-40,4.113351,4.10666,3.961985,0,3.865136,,,,-40,2.520716,2.436782,1.140394,0,1.33E-01
3405,2p65_Delta_0x0A  -1 <> 2p65_Delta_0x0A,PROD - EC,-41,%,1.349138,1.25,8.76E-01,-1.666667,3.875,,TRUE,FALSE,1,0,1,0,6,6,-3.905981,6.604257,-3.905981,6.604257,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,F,9.877,,Design,3.292,2.912,,,0.00%,,,,,,3.865136,0,-41,1.441676,1.473035,9.23E-01,3.865136,0,,,,-41,2.387917,2.303982,1.007594,-1.33E-01,0
3408,3p7_BST_Ilim_0x0A  -1 <> 3p7_BST_Ilim_0x0A,PROD - EC,86,,1.483713,1.4825,9.15E-03,1.46,1.52,,TRUE,FALSE,1,0,1,0,6,6,1.428814,1.538612,1.428814,1.538612,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,P,12.974,,Design,4.325,3.833,,,0.00%,,,,,,2.20E-02,0,86,0,1.92E-03,8.96E-03,2.20E-02,2.20E-02,,,,86,0,-6.71E-04,-1.45E-02,-2.92E-02,-2.93E-02
3408,3p7_BST_Ilim_0x0A  -1 <> 3p7_BST_Ilim_0x0A,PROD - EC,85,,1.484384,1.485,9.19E-03,1.4575,1.5225,,TRUE,FALSE,1,0,1,0,6,6,1.429223,1.539545,1.429223,1.539545,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,P,12.986,,Design,4.329,3.839,,,0.00%,,,,,,2.20E-02,0,85,1.92E-03,0,8.94E-03,2.20E-02,2.20E-02,,,,85,6.71E-04,0,-1.38E-02,-2.86E-02,-2.86E-02
3408,3p7_BST_Ilim_0x0A  -1 <> 3p7_BST_Ilim_0x0A,PROD - EC,25,,1.498202,1.4975,3.38E-03,1.49,1.5075,,TRUE,FALSE,1,0,1,0,6,6,1.477928,1.518475,1.477928,1.518475,1.35,1.65,1.35,1.65,1.35,1.65,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.50E-02,1.50E-02,,,,,1.50E-02,1.50E-02,Use Input EC,1.35,1.65,1.365,1.635,,,,,P,43.861,,Design,14.62,13.141,,,0.00%,,,,,,1.34E-02,0,25,8.96E-03,8.94E-03,0,1.34E-02,1.34E-02,,,,25,1.45E-02,1.38E-02,0,-1.48E-02,-1.48E-02
3408,3p7_BST_Ilim_0x0A  -1 <> 3p7_BST_Ilim_0x0A,PROD - EC,-40,,1.512956,1.5125,1.41E-02,1.47,1.5525,,TRUE,FALSE,1,0,1,0,6,6,1.428654,1.597257,1.428654,1.597257,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,P,8.686,,Design,2.895,2.575,,,0.00%,,,,,,2.20E-02,0,-40,2.20E-02,2.20E-02,1.34E-02,0,2.07E-03,,,,-40,2.92E-02,2.86E-02,1.48E-02,0,-3.69E-05
3408,3p7_BST_Ilim_0x0A  -1 <> 3p7_BST_Ilim_0x0A,PROD - EC,-41,,1.512993,1.5125,1.41E-02,1.4675,1.5525,,TRUE,FALSE,1,0,1,0,6,6,1.428679,1.597306,1.428679,1.597306,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,P,8.682,,Design,2.894,2.574,,,0.00%,,,,,,2.20E-02,0,-41,2.20E-02,2.20E-02,1.34E-02,2.07E-03,0,,,,-41,2.93E-02,2.86E-02,1.48E-02,3.69E-05,0
3409,3p7_Delta_0x0A  -1 <> 3p7_Delta_0x0A,PROD - EC,86,%,-1.085809,-1.166667,6.10E-01,-2.666667,1.333333,,TRUE,FALSE,1,0,1,0,6,6,-4.745768,2.574151,-4.745768,2.574151,-9,9,-9,9,-9,9,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,9.00E-01,9.00E-01,,,,,9.00E-01,9.00E-01,Use Input EC,-9,9,-8.1,8.1,,,,,P,12.974,,Design,4.325,3.833,,,0.00%,,,,,,1.464627,0,86,0,1.28E-01,5.97E-01,1.464627,1.464358,,,,86,0,-4.48E-02,-9.66E-01,-1.94952,-1.951983
3409,3p7_Delta_0x0A  -1 <> 3p7_Delta_0x0A,PROD - EC,85,%,-1.041051,-1,6.13E-01,-2.833333,1.5,,TRUE,FALSE,1,0,1,0,6,6,-4.71844,2.636338,-4.71844,2.636338,-9,9,-9,9,-9,9,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,9.00E-01,9.00E-01,,,,,9.00E-01,9.00E-01,Use Input EC,-9,9,-8.1,8.1,,,,,P,12.986,,Design,4.329,3.839,,,0.00%,,,,,,1.464736,0,85,1.28E-01,0,5.96E-01,1.464736,1.464096,,,,85,4.48E-02,0,-9.21E-01,-1.904762,-1.907225
3409,3p7_Delta_0x0A  -1 <> 3p7_Delta_0x0A,PROD - EC,25,%,-1.20E-01,-1.67E-01,2.25E-01,-6.67E-01,5.00E-01,,TRUE,FALSE,1,0,1,0,6,6,-1.471426,1.231689,-1.471426,1.231689,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,P,43.861,,Design,14.62,13.141,,,0.00%,,,,,,8.95E-01,0,25,5.97E-01,5.96E-01,0,8.92E-01,8.95E-01,,,,25,9.66E-01,9.21E-01,0,-9.84E-01,-9.86E-01
3409,3p7_Delta_0x0A  -1 <> 3p7_Delta_0x0A,PROD - EC,-40,%,8.64E-01,8.33E-01,9.37E-01,-2,3.5,,TRUE,FALSE,1,0,1,0,6,6,-4.75638,6.483802,-4.75638,6.483802,-9,9,-9,9,-9,9,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,9.00E-01,9.00E-01,,,,,9.00E-01,9.00E-01,Use Input EC,-9,9,-8.1,8.1,,,,,P,8.686,,Design,2.895,2.575,,,0.00%,,,,,,1.464736,0,-40,1.464627,1.464736,8.92E-01,0,1.38E-01,,,,-40,1.94952,1.904762,9.84E-01,0,-2.46E-03
3409,3p7_Delta_0x0A  -1 <> 3p7_Delta_0x0A,PROD - EC,-41,%,8.66E-01,8.33E-01,9.37E-01,-2.166667,3.5,,TRUE,FALSE,1,0,1,0,6,6,-4.754737,6.487085,-4.754737,6.487085,-9,9,-9,9,-9,9,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,9.00E-01,9.00E-01,,,,,9.00E-01,9.00E-01,Use Input EC,-9,9,-8.1,8.1,,,,,P,8.682,,Design,2.894,2.574,,,0.00%,,,,,,1.464358,0,-41,1.464358,1.464096,8.95E-01,1.38E-01,0,,,,-41,1.951983,1.907225,9.86E-01,2.46E-03,0
3406,5p5_BST_Ilim_0x0A  -1 <> 5p5_BST_Ilim_0x0A,PROD - EC,86,,1.483676,1.4825,9.10E-03,1.46,1.52,,TRUE,FALSE,1,0,1,0,6,6,1.429084,1.538267,1.429084,1.538267,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,P,13.043,,Design,4.348,3.853,,,0.00%,,,,,,2.21E-02,0,86,0,1.77E-03,8.93E-03,2.21E-02,2.16E-02,,,,86,0,-6.59E-04,-1.43E-02,-2.95E-02,-2.93E-02
3406,5p5_BST_Ilim_0x0A  -1 <> 5p5_BST_Ilim_0x0A,PROD - EC,85,,1.484335,1.485,9.02E-03,1.46,1.5225,,TRUE,FALSE,1,0,1,0,6,6,1.430214,1.538456,1.430214,1.538456,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,P,13.23,,Design,4.41,3.911,,,0.00%,,,,,,2.19E-02,0,85,1.77E-03,0,8.80E-03,2.19E-02,2.15E-02,,,,85,6.59E-04,0,-1.37E-02,-2.88E-02,-2.87E-02
3406,5p5_BST_Ilim_0x0A  -1 <> 5p5_BST_Ilim_0x0A,PROD - EC,25,,1.498005,1.4975,3.62E-03,1.49,1.5075,,TRUE,FALSE,1,0,1,0,6,6,1.476306,1.519704,1.476306,1.519704,1.35,1.65,1.35,1.65,1.35,1.65,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.50E-02,1.50E-02,,,,,1.50E-02,1.50E-02,Use Input EC,1.35,1.65,1.365,1.635,,,,,P,40.925,,Design,13.642,12.259,,,0.00%,,,,,,1.35E-02,0,25,8.93E-03,8.80E-03,0,1.35E-02,1.31E-02,,,,25,1.43E-02,1.37E-02,0,-1.51E-02,-1.50E-02
3406,5p5_BST_Ilim_0x0A  -1 <> 5p5_BST_Ilim_0x0A,PROD - EC,-40,,1.513153,1.5125,1.42E-02,1.4675,1.5525,,TRUE,FALSE,1,0,1,0,6,6,1.428096,1.59821,1.428096,1.59821,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,P,8.595,,Design,2.865,2.548,,,0.00%,,,,,,2.21E-02,0,-40,2.21E-02,2.19E-02,1.35E-02,0,2.05E-03,,,,-40,2.95E-02,2.88E-02,1.51E-02,0,1.60E-04
3406,5p5_BST_Ilim_0x0A  -1 <> 5p5_BST_Ilim_0x0A,PROD - EC,-41,,1.512993,1.5125,1.38E-02,1.4725,1.55,,TRUE,FALSE,1,0,1,0,6,6,1.429957,1.596028,1.429957,1.596028,1.365,1.635,1.365,1.635,1.365,1.635,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.35E-02,1.35E-02,,,,,1.35E-02,1.35E-02,Use Input EC,1.365,1.635,1.3785,1.6215,,,,,P,8.816,,Design,2.939,2.614,,,0.00%,,,,,,2.16E-02,0,-41,2.16E-02,2.15E-02,1.31E-02,2.05E-03,0,,,,-41,2.93E-02,2.87E-02,1.50E-02,-1.60E-04,0
3407,5p5_Delta_0x0A  -1 <> 5p5_Delta_0x0A,PROD - EC,86,%,-1.088284,-1.166667,6.07E-01,-2.666667,1.333333,,TRUE,FALSE,1,0,1,0,6,6,-4.727704,2.551137,-4.727704,2.551137,-9,9,-9,9,-9,9,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,9.00E-01,9.00E-01,,,,,9.00E-01,9.00E-01,Use Input EC,-9,9,-8.1,8.1,,,,,P,13.043,,Design,4.348,3.853,,,0.00%,,,,,,1.471588,0,86,0,1.18E-01,5.96E-01,1.471588,1.442974,,,,86,0,-4.39E-02,-9.55E-01,-1.965131,-1.954458
3407,5p5_Delta_0x0A  -1 <> 5p5_Delta_0x0A,PROD - EC,85,%,-1.044335,-1,6.01E-01,-2.666667,1.5,,TRUE,FALSE,1,0,1,0,6,6,-4.652381,2.563711,-4.652381,2.563711,-9,9,-9,9,-9,9,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,9.00E-01,9.00E-01,,,,,9.00E-01,9.00E-01,Use Input EC,-9,9,-8.1,8.1,,,,,P,13.23,,Design,4.41,3.911,,,0.00%,,,,,,1.461111,0,85,1.18E-01,0,5.86E-01,1.461111,1.431536,,,,85,4.39E-02,0,-9.11E-01,-1.921182,-1.910509
3407,5p5_Delta_0x0A  -1 <> 5p5_Delta_0x0A,PROD - EC,25,%,-1.33E-01,-1.67E-01,2.41E-01,-6.67E-01,5.00E-01,,TRUE,FALSE,1,0,1,0,6,6,-1.579611,1.313601,-1.579611,1.313601,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,P,40.925,,Design,13.642,12.259,,,0.00%,,,,,,9.03E-01,0,25,5.96E-01,5.86E-01,0,9.03E-01,8.76E-01,,,,25,9.55E-01,9.11E-01,0,-1.009852,-9.99E-01
3407,5p5_Delta_0x0A  -1 <> 5p5_Delta_0x0A,PROD - EC,-40,%,8.77E-01,8.33E-01,9.45E-01,-2.166667,3.5,,TRUE,FALSE,1,0,1,0,6,6,-4.793626,6.547321,-4.793626,6.547321,-9,9,-9,9,-9,9,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,9.00E-01,9.00E-01,,,,,9.00E-01,9.00E-01,Use Input EC,-9,9,-8.1,8.1,,,,,P,8.595,,Design,2.865,2.548,,,0.00%,,,,,,1.471588,0,-40,1.471588,1.461111,9.03E-01,0,1.37E-01,,,,-40,1.965131,1.921182,1.009852,0,1.07E-02
3407,5p5_Delta_0x0A  -1 <> 5p5_Delta_0x0A,PROD - EC,-41,%,8.66E-01,8.33E-01,9.23E-01,-1.833333,3.333333,,TRUE,FALSE,1,0,1,0,6,6,-4.669542,6.40189,-4.669542,6.40189,-9,9,-9,9,-9,9,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,9.00E-01,9.00E-01,,,,,9.00E-01,9.00E-01,Use Input EC,-9,9,-8.1,8.1,,,,,P,8.816,,Design,2.939,2.614,,,0.00%,,,,,,1.442974,0,-41,1.442974,1.431536,8.76E-01,1.37E-01,0,,,,-41,1.954458,1.910509,9.99E-01,-1.07E-02,0
3410,2p65_BST_Ilim_0x0B  -1 <> 2p65_BST_Ilim_0x0B,PROD - EC,86,,1.533444,1.534063,9.90E-03,1.504844,1.57125,,TRUE,FALSE,1,0,1,0,6,6,1.474066,1.592823,1.474066,1.592823,1.37,1.73,1.37,1.73,1.37,1.73,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.80E-02,1.80E-02,,,,,1.80E-02,1.80E-02,Use Input EC,1.37,1.73,1.388,1.712,,,,,F,16.516,,Design,5.505,4.899,,,0.00%,,,,,,6.51E-02,0,86,0,2.22E-03,8.29E-03,6.51E-02,2.15E-02,,,,86,0,-1.55E-03,-2.15E-02,-3.85E-02,-3.52E-02
3410,2p65_BST_Ilim_0x0B  -1 <> 2p65_BST_Ilim_0x0B,PROD - EC,85,,1.534992,1.534063,1.06E-02,1.502187,1.573906,,TRUE,FALSE,1,0,1,0,6,6,1.471497,1.598486,1.471497,1.598486,1.37,1.73,1.37,1.73,1.37,1.73,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.80E-02,1.80E-02,,,,,1.80E-02,1.80E-02,Use Input EC,1.37,1.73,1.388,1.712,,,,,F,15.591,,Design,5.197,4.63,,,0.00%,,,,,,6.49E-02,0,85,2.22E-03,0,8.76E-03,6.49E-02,2.22E-02,,,,85,1.55E-03,0,-2.00E-02,-3.69E-02,-3.36E-02
3410,2p65_BST_Ilim_0x0B  -1 <> 2p65_BST_Ilim_0x0B,PROD - EC,25,,1.554985,1.555313,4.78E-03,1.539375,1.565938,,TRUE,FALSE,1,0,1,0,6,6,1.52631,1.583661,1.52631,1.583661,1.35,1.75,1.35,1.75,1.35,1.75,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,2.00E-02,2.00E-02,,,,,2.00E-02,2.00E-02,Use Input EC,1.35,1.75,1.37,1.73,,,,,F,40.805,,Design,13.602,12.207,,,0.00%,,,,,,6.29E-02,0,25,8.29E-03,8.76E-03,0,6.29E-02,1.39E-02,,,,25,2.15E-02,2.00E-02,0,-1.69E-02,-1.37E-02
3410,2p65_BST_Ilim_0x0B  -1 <> 2p65_BST_Ilim_0x0B,PROD - EC,-40,,1.571904,1.573906,6.28E-02,7.00E-01,1.616406,,TRUE,FALSE,1,0,1,0,6,6,1.194878,1.94893,1.194878,1.94893,1.37,1.73,1.37,1.73,1.37,1.73,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,1.571904,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.80E-02,1.80E-02,,,,,1.80E-02,1.80E-02,Use Input EC,1.37,1.73,1.388,1.712,,,,,F,2.516,,FAIL,8.39E-01,7.43E-01,,,1.46%,,,,,,6.51E-02,0,-40,6.51E-02,6.49E-02,6.29E-02,0,6.15E-02,,,,-40,3.85E-02,3.69E-02,1.69E-02,0,3.26E-03
3410,2p65_BST_Ilim_0x0B  -1 <> 2p65_BST_Ilim_0x0B,PROD - EC,-41,,1.56864,1.567598,1.32E-02,1.525762,1.607109,,TRUE,FALSE,1,0,1,0,6,6,1.489399,1.647881,1.489399,1.647881,1.37,1.73,1.37,1.73,1.37,1.73,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1.80E-02,1.80E-02,,,,,1.80E-02,1.80E-02,Use Input EC,1.37,1.73,1.388,1.712,,,,,F,12.218,,Design,4.073,3.618,,,0.00%,,,,,,6.15E-02,0,-41,2.15E-02,2.22E-02,1.39E-02,6.15E-02,0,,,,-41,3.52E-02,3.36E-02,1.37E-02,-3.26E-03,0
3415,2p65_Delta_0x0B  -1 <> 2p65_Delta_0x0B,PROD - EC,86,%,-1.068099,-1.028226,6.38E-01,-2.913306,1.370968,,TRUE,FALSE,1,0,1,0,6,6,-4.898971,2.762772,-4.898971,2.762772,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,F,13.989,,Design,4.663,4.141,,,0.00%,,,,,,4.201862,0,86,0,1.43E-01,5.35E-01,4.201862,1.389662,,,,86,0,-9.98E-02,-1.389736,-2.481277,-2.270651
3415,2p65_Delta_0x0B  -1 <> 2p65_Delta_0x0B,PROD - EC,85,%,-9.68E-01,-1.028226,6.83E-01,-3.084677,1.542339,,TRUE,FALSE,1,0,1,0,6,6,-5.064722,3.128145,-5.064722,3.128145,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,F,13.229,,Design,4.41,3.921,,,0.00%,,,,,,4.186145,0,85,1.43E-01,0,5.65E-01,4.186145,1.43054,,,,85,9.98E-02,0,-1.289925,-2.381466,-2.17084
3415,2p65_Delta_0x0B  -1 <> 2p65_Delta_0x0B,PROD - EC,25,%,3.22E-01,3.43E-01,3.08E-01,-6.85E-01,1.028226,,TRUE,FALSE,1,0,1,0,6,6,-1.528379,2.171653,-1.528379,2.171653,-10,10,-10,10,-10,10,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,1,1,,,,,1,1,Use Input EC,-10,10,-9,9,,,,,F,31.389,,Design,10.463,9.382,,,0.00%,,,,,,4.057193,0,25,5.35E-01,5.65E-01,0,4.057193,8.97E-01,,,,25,1.389736,1.289925,0,-1.09154,-8.81E-01
